id,lida,name,text,tipo,photo,date,categoria,prioridade
424,30753,Sport Accord Convention 2015,"<p>The\xa0Sport Accord Convention 2015 will be held in Sochi, Russia from 19 till 24 April 2015.</p>Learn more here:\xa0<a href=""http://www.sportaccordconvention.com"">http://www.sportaccordconvention.com</a><p></p>",2,<blank>,2015-04-14,4,9
425,28038,38th ASFAA Board of Directors Meeting,The\xa038th ASFAA Board of Directors Meeting will be held in Macau during on May 23.,2,<blank>,2015-05-23,4,9
426,29791,3rd ASFAA Sport for All Training Course,"<p>The 3rd ASFAA Sport for All Training Course will take place in Macau, China between May 23 and 27.</p><h3>Please download below:</h3><ul><li><a href=""http://asfaa.org/pdf/Information.pdf"">Course Information</a></li><li><a href=""http://asfaa.org/pdf/Registration_Non Local.pdf"">Registration Form for Non-Local Participants</a></li><li><a href=""http://asfaa.org/pdf/Registration_Local.pdf"">Registration Form for Local Participants</a></li></ul><p></p><p></p>",2,<blank>,2015-05-23,4,9
427,29912,TAFISA World Challenge Day,"<p>The World Challenge Day (WCD) is a friendly international competition in Sport for All and physical activity where communities from around the world compete against each other to motivate as many people as possible be physically active for only 15 minutes on a single day.\xa0</p><p>Above all the event is a fun day that creates awareness and enthusiasm for fitness and active living in the participating communities.</p><p>Read more about the WCD programme <a href=""http://www.tafisa.net/index.php/about-tafisa/news/1405-tafisa-world-challenge-day-wednesday-27th-may-2015"">here</a>.</p><p></p>",2,1424747967.jpg,2015-05-27,2,9
431,22598,Message from the President,"<p>On the eve of the Lunar New Year, I would like to wish everyone good health and prosperity in the year of the Goat.</p><p>2015 is a year for consolidation and for ASFAA to build on the experiences gained as we cast our eyes ahead to the 14th ASFAA Congress in 2016, which as decided in the 22nd ASFAA General Assembly will be hosted by Macau Sport Development Board in Macau, China.</p><p>As usual, the Sport for All calendar for 2015 is packed with events, courses and meetings. In the region, Macau will host the ASFAA Training Course for the 3rd time, following the great success of the last two Training Courses held in 2010 and 2012. The theme of the training course is “Sport for all and youth development”, with the aim to provide a structural and practical training to personnel involved or about to engage in the field of Sport for All.</p><p>Internationally, two of the highlights in 2015 are the 24th TAFISA World Congress in Budapest, Hungary and 16thIOC Sport for All Conference in Durban, South Africa.</p><p>The theme of the 24th TAFISA World Congress is “Sport for All – the Ultimate Legacy”, which is the first event of its kind to address the vitally important issue of legacy in sport, and to discuss ways to extend the sport legacy for the generations to come, how we lead by example, and to create a legacy that can create early positive experiences for children and to integrate physical activity into everyday life.</p><p>The 16th IOC Sport for All Conference is the leading international Sport for All Conference for exchanging ideas and experiences in the field of Sport for All. The Conference will be attended for hundreds of tops experts in the field of Sport for All, who will share their best practices on a wide range of activities that have proven successful in getting people of all ages and abilities to become active. The many discussions and initiatives that have come out of this event will help to shape the many sport strategies and policies around the world.</p><p>We all have a part to play in ensuring the pleasure and benefits of sport are accessible to all and to promote equality in sport as well as to preserve the culture and development of traditional sports.</p><p>ASFAA encourages its members to make the most of the network of communication as well as the cooperation opportunities available among the members and together continue with our effort to develop and promote the Sport for All movement in Asia and Oceania and beyond.</p><p>Through participation in the various Sport for All programmes in the region and internationally, ASFAA will learn and draw from the experiences and to work together with all the members to develop successful sport for all programmes that can lead to healthier individuals, a strong society and a sustainable Sport for All movement.</p><p>Message from Alex, Vong Iao Lek</p><p>President, ASFAA</p><p></p>",1,<blank>,2015-02-18,4,9
428,28233,24th TAFISA World Congress,"<p>The\xa024th TAFISA World Congress will be held in\xa0Budapest, Hungary, from\xa014 till 18 October 2015.</p><p></p>",2,<blank>,2015-10-14,3,9
429,32902,TAFISA World Walking Day,"<p>On the first weekend in October every year since 1991, millions of participants around the world have taken to the streets to share in TAFISA World Walking Day. \xa0</p><p>World Walking Day is intended to encourage integrating physical activity into everyday lives.</p>",2,1424748232.jpg,2015-10-01,1,9
430,23194,Registration now opens for 3rd ASFAA Training Course,"<p>ASFAA is pleased to announce and to invite you to the 3rd ASFAA Training Course, which will be held at the ASFAA Training Centre in Macao, China between 23 and 27 May, with the theme <b>Sport for All and Youth Development</b>.</p><p>Following the success of the previous two editions and with the continued support of the Macao SAR Government, the 3rd ASFAA Training Course will once again be organized by the Macao Sport Development Board. The aim is to provide a structural and practical training to personnel involved or about to engage in the field of Sport for All. It is also a valuable platform for exchange of knowledge and experience and to develop the communication network among ASFAA members, NGO and local sport for all institutions. \xa0Successful participants will receive an official ASFAA Certificate of Completion.</p><p>Registration is now open! Please refer to the attached information for further details on registration and fees. Deadline for registration is 24 April 2015 and will be accepted on a first come, first served basis.\xa0</p><h3>For enquiries, please contact:</h3><p>Phone:</p><p>Ms. Ekie Huang <a href=""tel:+853-8796 5542"">+853-8796 5542</a> (Cantonese - Mandarin - English)</p><p>Mr. Helder Rosa <a href=""tel:+853-8796 5615"">+853-8796 5615</a> (Cantonese - English - Portuguese)</p><p>Fax:\t<a href=""tel:+853-8796 5611"">+853-8796 5611</a> / <a href=""tel:+853-2834 3708"">+853-2834 3708</a></p><p>Email:\tsport@macau.ctm.net </p><p></p><h3>Please download below:</h3><ul><li><a href=""http://asfaa.org/pdf/Information.pdf"">Course Information</a></li><li><a href=""http://asfaa.org/pdf/Registration_Non Local.pdf"">Registration Form for Non-Local Participants</a></li><li><a href=""http://asfaa.org/pdf/Registration_Local.pdf"">Registration Form for Local Participants</a></li></ul><p></p>",1,1426241769.jpg,2015-03-02,4,9
432,22796,Samsung 58th Festival of Sport officially kicked off,"<p>Samsung 58th Festival of Sport (FOS) Opening Ceremony was successfully concluded today (7 March) at Olympian City 2, to kick off the annual “Sport for All” event.\xa0</p><p>Samsung 58th FOS is organized by the Sports Federation & Olympic Committee of Hong Kong, China (Federation), subvented by Leisure and Cultural Services Department (LCSD), and with Samsung Electronics H.K. Company, Limited being the Title Sponsor for the second consecutive year. The Ceremony was officiated by Mr. Timothy FOK, GBS, JP, President of the Federation, Ms. Michelle LI, JP, Director of Leisure & Cultural Services, Mr. Lawrence CHOW, Chief Marketing Officer, Samsung Electronics H.K. Company, Limited, Mr. Karl KWOK, MH, Chairman of the Samsung 58th FOS Organizing Committee, Mr. Raymond FAN, JP, Deputy Director (Leisure Services)/ LCSD, and Mr. Ronnie WONG, JP, Hon. Secretary General of the Federation. \xa0Ambassadors of Samsung 58th FOS, Mr. LAI Chun Ho (Athletic), Mr. WU Siu Hong, MH (Bowling), Mr. Max LEE Ho Yin (Squash) and Miss Stephanie AU Hoi Shun (Swimming) demonstrated physical exercise and shared their enthusiasm in sports participation during the Ceremony, to promote the message of “Sport for All” to the public.\xa0</p><p>Learn more <a href=""http://www.hkolympic.org/articles_detail.php?cid=21&id=2741&osCsid=dctglosbnrblf5sqqd63vl8bt7"">here</a>.</p>",1,1427181806.JPG,2015-03-07,4,9
433,23625,JASFA - Journal of Asiania Sport for All - Volume 13 now available!,"<p>ASFAA is proud to announce the publication of Volume 13 of the Journal of Asiania Sport for All (JASFA)! JASFA aims to bring to the reader latest research, discussions and reports on the trend and development of Sport for All in the Asia and Oceania regions.</p><p>We would like to express our appreciation to the authors who have contributed to the Journal and to thank the editorial board for their hard work.</p><p></p><p>Deadline for contributions to the 14th edition of JASFA Journal : September 30th, 2015</p><p>Correspondence:</p><p>ASFAA Secretariat: secretariat@asfaa.org</p><p>Address : Av. Dr. Rodrigo Rodrigues, s/n, Forum de Macau, Bloco I, 4 andar, MACAU SAR</p><p>Website : http://www.asfaa.org</p><p>Download the Journal <a href=""http://www.asfaa.org/pdf/Jasfa2015.pdf"">here</a></p><p></p>",1,1431657622.jpg,2015-05-15,4,9
434,23583,World Challenge Day in Macao,"<p>The TAFISA World Challenge Day was successfully held in Macao under the organization of the Macao Sport Development Board and the Macau Health Bureau Service, and attracted the participation of over 256,000 participants.\xa0</p><p>The TAFISA World Challenge Day is a friendly international competition in Sport for All and physical activity where communities of similar sizes from around the world compete against each other to motivate as many people as possible be physically active for only 15 minutes on a single day. \xa0</p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p>This is the 15th consecutive year that Macao has taken part in the Challenge Day. The event has received great support from the public and was joined by government departments, private organizations, local businesses and schools. This year, a total of 256,057 participants registered their successful attempts in performing 15 minutes physical exercise on the day, which accounted for 40.26% of the population. With this impressive level of participation, Macao has once again won the World Challenge Day Cup in its category.\xa0</p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p>The event is a fun day that creates awareness and enthusiasm for fitness and active living in the participating communities.The Organizers hope that through the World Challenge Day, to convey and to appeal to the residents the enjoyment of sport and to raise awareness about the benefits of physical activity.</p><p></p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p>",1,1437686895.jpg,2015-05-27,2,9
436,43483,3rd ASFAA Sport For All Training Course,"<h3>The 3rd \xa0ASFAA Sport For All Training Course successfully held in Macao, China</h3><p>The 3rd\xa0ASFAA Sport for All Training Course\xa0(Training Course)\xa0was\xa0successfully\xa0held between 24 and 26 May\xa02015at the dedicated ASFAA Training Centre in Macao, China. The Training Course was\xa0attended by\xa070\xa0participants\xa0from\xa0China, Indonesia, Iran, Korea, Chinese Taipei, Hong Kong and Macau.</p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p>The aim of the Training Course was to provide\xa0a structural and practical training to personnel involved or about to engage in the field of Sport for All.\xa0The theme\xa0of this year’s Training\xa0Course\xa0was\xa0“Sport for All and Youth Development”.\xa0Interactive\xa0and informative training sessions were\xa0delivered by\xa0experts\xa0from academic\xa0institutes\xa0and sport\xa0for all organisations from\xa0China, Australia, Great Britain, Hong Kong, Japan and\xa0Portugal. For d<a name=""_GoBack""></a>etails of the topics presented, please refer to the appended programme.\xa0</p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p>During their stay in Macao, the participants were also given the\xa0opportunity\xa0to explore the cultural heritage of Macao\xa0on an excursion to the\xa0UNESCO\xa0World Heritage sites of Macao,organized\xa0as part of the social programme.\xa0</p><p>The 3rd\xa0ASFAA Sport for All Training Course concluded with a gala dinner\xa0held\xa0at the\xa0Galaxy Macau\xa0on 26 May, during which certificate of participation was present to all the participants who have successfully completed the 3-day Training Course.</p><p class=""s4"" style=""margin-top: 0px; margin-bottom: 0px; line-height: 21px; text-align: justify; font-size: 18px;""></p><p>Through the training course, the\xa0participants\xa0were able to enhance their understanding of the Sport for All movement, the challenges faced and to draw on the experiences\xa0and ideas of the speakers and each other to develop and implement sport for all related programme in their own country and region.\xa0\xa0</p><p>ASFAA would like to convey our appreciation to Macao\xa0Sport Development Board for its wonderful organization of the event and to the Macao SAR Government for its unrelenting support to the development and promotion of Sport for All in the region.</p><p></p><p></p>",1,1437688166.jpg,2015-05-26,1,9
435,23544,38th ASFAA Board of Directors Meeting successfully concluded,"<h3>The 38th\xa0ASFAA Board of Directors Meeting successfully concluded in Macao, China on 23\xa0May\xa02015.</h3><p>Under the leadership of President Mr. Alex Vong, the first meeting of the ASFAA Board of Directors for the year 2015 was successfully held on 23 May at the Macao East Asian Games Dome in Macao China.</p><p>ASFAA was honoured to have the presence and support of TAFISA President and ASFAA Honorary President Dr. JuHo Chang and TAFISA Secretary General Mr. Wolfang Baumann at the meeting. Major conclusions were reached at the meeting to further strengthen the ties and partnership between ASFAA and TAFISA.During the meeting, the Board of Directors approved the reports of the year 2014 and the plan and budget for the year 2015. Updates on the preparation of the 14th ASFAA Congress to be held in 2016 in Macao, China, were given by the President of Macao Sport Development Board, Mr. Jose Tavares at the meeting.</p><p>In addition, a delegation from TAFISA 6th World Sport for All Games, led by Mr. Faisal Abdullah, deputy minister of the Indonesian ministry of youth and sports and Mr. Hayono Isman, the President of FORMI also participated in the meeting and gave an overview on the progress of the Games, which will be held between 6-12 October in Jakarta, Indonesia. \xa0</p><p>The next ASFAA Board of Directors Meeting will be held during the 24th TAFISA World Congress, which will take place in Hungary Budapest between 14-18 October 2015.\xa0</p><p></p>",1,1437687536.jpg,2015-05-23,4,9
437,25407,ASFAA Board of Director approves the date of the 14th ASFAA Congress,"<p>The 39th ASFAA Board of Directors Meeting successfully concluded on 14 October 2015 during the 23rd TAFISA Congress in Budapest, Hungary. During the meeting, the date of the 14th ASFAA Congress was confirmed and will take place between <b>11 and 15 May 2016</b>.</p><p>The 39th ASFAA Board of Directors Meeting was the second gathering of the Board of Directors, following the last meeting held in Macau in May this year. The meeting was led by Mr. Alex Vong, ASFAA President and attended by all members of the Board of Directors. Guests of honour at the meeting included ASFAA honorary president and TAFISA President Dr. JuHo Chang; \xa0ASFAA honorary president Mr. Feng Jianzhong and former TAFISA President Dr. Kang Too Lee.\xa0</p><p>At the meeting, the Board of Directors shared and discussed the development of the Sport for All movement in the region; one of the main items discussed was the preparation of the 14th ASFAA Congress in 2016.\xa0</p><p>The 14th ASFAA Congress was awarded to Macau Sport Development Board (MSDB) during the 22nd ASFAA General Assembly held in Bali, Indonesia in 2014. Representative from MSDB was invited to present the latest update and progress on the 14th ASFAA Congress at the meeting. The final date of the 14th ASFAA Congress was confirmed and approved by the ASFAA Board of Directors and will be held on <b>11 – 15 May 2016</b> with the theme <b><i>""Leisure activities promote sport for all""</i></b>. An official website of the Congress <a href=""http://asfaacongress2016.sport.gov.mo"">http://asfaacongress2016.sport.gov.mo</a> will be launched on 11 November 2015 to provide further details on the Congress programme and registration.\xa0</p><p>Recognised as one of the most important events of ASFAA; the ASFAA Congress serves as a valuable platform of exchange for the ASFAA members as well as sport for all organizations in the region. \xa0To help to promote the event, promotional leaflet on the 14th ASFAA Congress was distributed to participants of the 23rd TAFISA Congress as well as to the TAFISA members at the General Assembly.\xa0</p>",1,1447125953.JPG,2015-10-14,4,9
438,24641,"ASFAA participated in Sport for All Forum in Nanning, China ","<p>The 3rd Asiania Sport for All cooperation and Development Forum & China-ASEAN Sport for All Cooperation and Development Forum was successfully held at the Guangxi University for Nationalities in Nanning, China on 24 November 2015.</p><p><img src=""http://www.asfaa.org/news/XL/1449459047.jpg""></p><p><i>ASFAA Honorary President Mr. Feng Jianzhong opens the Forum</i></p><p>The Forum supported by the General Administration of Sport of China, the People's Government of Guangxi Zhuang Autonomous Region and Asiania Sport for All Association (ASFAA), has since its inauguration in 2011 served a valuable platform for the exchanges and cooperation on sports for all in the Asia-Pacific region and in particular, in China and ASEAN countries.</p><p>This year, the Forum with the theme of <b><i>""Sport for All and its Development in Community"" </i></b>was opened by Mr. Feng Jianzhong, ASFAA Honorary President and Deputy Director of the State Sports General Administration, and Ms. Lee Kang, Regional Vice Chairman of Guangxi Zhuang Autonomous Region Party Committee. ASFAA Board of Directors who were amongst the invited guests were represented by Secretary General, Mr. Hagay Herzel and Board of Directors, Prof. Yasuo Yamaguchi and Mr. Min Soo Kim; all of whom also contributed to the Forum as guest speakers. In addition, ASFAA Treasurer Mr. Liu Guoyong also participated in the Forum in his capacity as Director General of Sport for All Department of State Sport General Administration of China.</p><p><img src=""http://www.asfaa.org/news/XL/1449458845.jpg""></p><p><i>ASFAA Secretary General Mr. Hagay Herzel presents to the Forum delegates</i></p><p>The Forum attracted the participation over 160 sport for all personnel including experts and leaders from neighbouring ASEAN countries including Cambodia Lao People’s Democratic Republic, Indonesia, Myanmar, Thailand and Vietnam as well as local experts from all over China. Through in-depth discussions on topics focusing on the characteristics of sports for all and community development, outlook and promotion in international cooperation; the Forum has successfully enhanced the understanding of status quo of sport for all development in the region, expanded exchange and cooperation as well as strengthened the friendship between ASFAA, China and ASEAN countries.\xa0</p><p>ASFAA would like to extend our appreciation to Guangxi Sports Administration and Guangxi University for Nationalities for their dedication and effort in the organization of the Forum; and to our long-term partners the General Administration of Sport of China and the People's Government of Guangxi Zhuang Autonomous Region for their continuous support and contribution to the promotion and development of Sport for All Movement in the region.</p><p></p><p></p><p></p><p></p>",1,1449459237.jpg,2015-11-25,4,9
439,24509,Dedicated Website Launch,"<p>The dedicated website for the 14th ASFAA Congress has been launched, please refer to:</p><p><a href=""http://asfaacongress2016.sport.gov.mo/en/"">http://asfaacongress2016.sport.gov.mo/en/</a></p><p></p><p></p><p></p><p></p><p></p>",1,1452485700.jpg,2016-05-11,3,9
440,34360,14th edition of the ASFAA Congress,"<p>The 14th edition of the ASFAA Congress will be held in Macau, China.\xa0</p><p>The theme of this year is “Leisure Activities Promote Sport for All” – the 5-day congress programme includes keynote addresses and plenary sessions given by leaders and will cover a wide range of important topics on the trends and findings in the developments of Sport for All.</p><p>Please check also the dedicated website at:\xa0</p><p><a href=""http://asfaacongress2016.sport.gov.mo/en/"">http://asfaacongress2016.sport.gov.mo/en/</a>\xa0</p><p></p><p></p><p></p>",2,1452486209.jpg,2016-05-11,3,9
441,29720,Election of the new ASFAA Board of Directors,"<p class=""MsoNormal""><i>New\r\nASFAA Board of Directors: (Centre then from left to right): New ASFAA President\r\nPUN Weng Kun; Board of Directors WONG Po Kee, Ali MAJDARA, Sarjit SINGH, Hagay\r\nHERZEL, Yasuo YAMAGUCHI, Minsoo KIM, Brian DIXON and LIU Guoyong.</i></p><p>On the occasion of the 14th ASFAA Congress in Macao, China, the 23rd ASFAA General Assembly was held on the afternoon on 12 May 2016 at Sheraton Macao during which the new ASFAA Board of Directors were successfully elected and comprised of the following members:</p><p>President: PUN Weng Kun (Macao, China)</p><ul><li>ASFAA Board of Directors:</li><li>Sarjit SINGH (Malaysia)</li><li>Brian DIXON (Australia)</li><li>Hagay HERZEL (Israel)</li><li>LIU Guoyong (China)</li><li>Ali MAJDARA (Iran)</li><li>Yasuo YAMAGUCHI (Japan)</li><li>Minsoo KIM (Korea)</li><li>WONG Po Kee (Hong Kong, China)</li></ul><p>In the 41st ASFAA Board of Directors meeting held following the General Assembly, the office executives were chosen:</p><ul><li>Vice Presidents: Sarjit SINGH and Brian DIXON\xa0</li><li>Secretary General: Hagay HERZEL</li><li>Treasurer: \xa0LIU Guoyong</li></ul><p>The newly elected ASFAA President Mr. Pun Weng Kun, successor of previous ASFAA President \xa0Vong Iao Lek, is the President of Sports Bureau of Macao SAR Government. Macao has been strong advocate to the global and regional sport for all movement and each year under the support and directives of the Macao SAR Government has organised a wide range of sport for all events which include:</p><ul><li>World Walking Day Fun Run and Hiking</li><li>Macao Sports Games</li><li>Macao Elderly Sports Day</li><li>Macao Family Sports Day</li><li>Macao Women Sports Festival</li><li>Macao Sports Day for the Disabled</li><li>Free Sports Ground” Ball Games Competition</li><li>Public Entities Sport Festival</li><li>A wide range of Sport for All Activities Classes</li></ul>",1,1468912236.jpg,2016-05-12,4,9
442,23918,"14th ASFAA Congress successfully held in Macao, China","<p>The ""14th\r\nASFAA Congress"" organized by ASFAA and hosted by Sports Bureau of the\r\nMacao SAR Government was successfully concluded on 14 May this year, in Macao,\r\nChina.</p>\r\n\r\n<p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Participants\r\nfrom over 10 countries and regions met from 12 to 14 May 2016 in Macao, China,\r\nfor the 14th ASFAA Congress under the theme “Leisure Activities\r\nPromote Sport for All’’. The Opening Ceremony was held on the morning of 12 May\r\nin the Sheraton Grand Macao Hotel, the Congress official venue, and officiated\r\nby ASFAA President, Mr. Alex Vong Iao Lek; TAFISA President Dr. Ju Ho Chang,\r\nASFAA Honorary President Mr. Feng Jianzhong as well as the Secretary of Social\r\nAffairs and Culture Dr. Alexis Tam and, President of Macao Sports Bureau, Mr.\r\nPun Weng Kun.</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite""></p>\r\n\r\n<p class=""MsoCaption"" style=""text-align:justify;text-justify:inter-ideograph""><img src=""http://asfaa.org/news/XL/1468912770.jpg""></p><p class=""MsoCaption"" style=""text-align:justify;text-justify:inter-ideograph""><i>Photo 1: Officiating guests at the ribbon cutting ceremony during the\r\nOpening of the 14th ASFAA Congress (from left to right: VONG Iao Lek, FENG\r\nJianzhong, Alexis TAM, Juho CHANG and PUN Weng Kun).</i></p><p class=""MsoCaption"" style=""text-align:justify;text-justify:inter-ideograph""><img src=""http://asfaa.org/news/XL/1468912566.jpg""></p><p class=""MsoCaption"" style=""text-align:justify;text-justify:inter-ideograph""><i style=""text-align: center;"">Photo\r\n2: Congress participates at the 14th ASFAA Congress</i></p><p class=""MsoCaption"" style=""text-align:justify;text-justify:inter-ideograph"">The ASFAA\r\nCongress which is held biennially aims to encourage the exchange of best\r\npractices and experiences among the participants; to explore innovative ways to\r\neffectively build physical activities into our daily leisure time and to\r\npromote an environment where sport is easily assessable for all. Leading sport\r\nfor all experts from all over the world were invited to share experiences on\r\nvarious aspects, strategies and initiatives of sport for all, with the focus on\r\nthe following topics:</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Theme Address “Leisure Activities Promote Sport for All” by Dra. Maria\r\nHelena Santa Clara Pombo Rodrigues (University of Lisbon)</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Topic：Social Function of Sports for All by Professor Ren Hai (Beijing Sport\r\nUniversity)</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Topic: Sport for All and right nutrition with healthy lifestyle by Mrs.\r\nRakefet Arieli (Israeli Sport for All Association)</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Topic : Achieving Wellness for the Elderly Population by Professor Frank\r\nFu (Hong Kong Baptist University)</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">Topic : A Comparative Cross-national Study of Policies and Training Centres\r\nfor\xa0 Paraolympics by Professor Yasuo\r\nYamaguchi (Kobe University )</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite""><img src=""http://asfaa.org/news/XL/1468912762.jpg""></p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite""><i style=""text-align: center;"">Photo\r\n3: Experience shared by sport for all expert during the Congress</i></p>\r\n\r\n<p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite"">In line with\r\nthe Congress theme as well as to encourage the exchange of culture and\r\nfriendship, the Congress program was further enriched with a range of social\r\nactivities including a tour of Macao famous UNESCO World Heritage sites as well\r\nas participation in the 2nd Macao Sports Games which is a local large-scale\r\nannual sport for all event organised by the Macao Sports Bureau for the public.</p><p class=""MsoNormal"" style=""mso-margin-top-alt:auto;mso-margin-bottom-alt:auto;\r\ntext-align:justify;text-justify:inter-ideograph;line-height:140%;background:\r\nwhite""></p>\r\n\r\n<p class=""MsoCaption"" align=""center"" style=""text-align:center""><img src=""http://asfaa.org/news/XL/1468912753.jpg""></p><p class=""MsoCaption"" align=""center"" style=""text-align:center""><i>Photo\r\n4: Congress participants taking in the historical sights of Macao\r\nduring the World Heritage Tour</i></p><p class=""MsoCaption"" align=""center"" style=""text-align:center""><img src=""http://asfaa.org/news/XL/1468912746.jpg""></p>\r\n\r\n<p class=""MsoNormal"" align=""center"" style=""text-align:center;page-break-after:avoid""></p>\r\n\r\n<p class=""MsoCaption"" align=""center"" style=""text-align:center""><i>Photo\r\n5: Joining in at local sports event - the 2nd Macao Sports Games</i></p>",1,1468988330.jpg,2016-05-16,3,9
443,29606,The ASFAA Family Mourns Prof. Anita Ghosh,"<p>Prof Anita Ghosh, former board member of ASFAA, passed away with her sincere devotion and contribution remained with us. \xa0</p><p>She was also the president of All India Association of Sport for All, follower of TAFISA and a pioneer of sport for all in India. She put great effort into promoting Sports for All during her life time, announced valuable researches and made speeches in international congresses.\xa0</p><p>We are not only grieved at the passing of a tremendous individual but also for the loss in the field of sport for all. Our thoughts are with her family at this sad time.</p>",1,1471120973.jpg,2016-08-09,4,9
444,29173,42nd ASFAA Board of Directors Meeting,"<p>The 42 nd ASFAA Board of Directors Meeting successfully concluded in Macao, China on 18 January 2017. Chaired by the President of ASFAA, Mr. Pun Weng Kun, the meeting discussed the activities and development plans of Sport for All in the Asian and Oceania region with board of directors from Australia, Malaysia, Israel, China, Iran, Japan, Korea and Hong Kong, China.</p><p><img src=""http://www.asfaa.org/news/XL/1488185268.jpg""></p><p><i>Group photo of ASFAA Board of Directors taken at the meeting</i></p><p></p><p>A number of reports were approved during the 42nd ASFAA Board of Directors Meeting, and issues for future development of the Association were also discussed. Members shared valuable experiences in their respective countries and regions, bringing in productive plans and exchanged views for the development of Sport for All in the Asian and Oceania region. During their stay, members also participated in the annual “Award Ceremony of Bonuses and Certificates of Merit in Sports to Outstanding Athletes and Coaches”, and outdoor leisure activities, offering them another opportunity to know more about the development of sport in Macao.</p><p><img src=""http://www.asfaa.org/news/XL/1488185006.jpg""></p><p><i>42nd ASFAA Board of Directors Meeting held in Macao, China</i></p><p>ASFAA is a non-profit organization that promotes sustainable development of Sport for All in Asian and Oceania region and its purpose is, through the cooperation of organizations and members, to strengthen the promotion of the development and exchange of Sport for All in the regions. To better support the growth of Sport for All, the ASFAA Training Center was officially established in 2010 which serves to be a solid base for training activities and a important platform for the exchange of knowledge and experiences. In 2016, the Sports Bureau hosted the 14th ASFAA Congress and invited experts and academics from all over the world to provide participants with up-to-date information on the development of Sport for All.</p><p></p>",1,1488185268.jpg,2017-01-18,4,9
445,29312,"Sport for All Training Course will be held in Macau, China. ","<p></p><h3>The 4th ASFAA Sport for All Training Course will be held in Macau, China.\xa0</h3><p>The theme of this year is “Sports for All and Quality of Life of Citizens” – The course is designed to provide a structural and practical training to personnel involved or about to engage in the field of Sport for All. Participants that successfully complete the course will receive a certificate from ASFAA. Participants are required to have a good command of English as this is the official course language. Simultaneous translation in English and Mandarin will be available in all training sessions.</p><p>For more details, please check the dedicated website at:</p><p><a href=""http://sport.gov.mo/en/calendary/type/item/id/6334"">http://sport.gov.mo/en/calendary/type/item/id/6334</a></p><p></p>",1,1505448075.jpg,2017-07-27,4,9
